ID,ACN,MatchedNames
comp_17592,107444315,"New Price Retail Finance Pty Ltd,Synapse Holdings Pty Ltd"
comp_17593,082268362,"New Clicks (Australia) Pty Ltd,New Price Retail Pty Ltd,Sosona Pty Ltd"
comp_17594,627042497,Officeworks Holdings Pty Ltd
comp_17596,007703997,R.J. Beaumont & Co. Pty. Ltd.
comp_17597,107444299,Synapse Finance Pty Ltd
comp_17598,004250944,"Lindsay & Mckenzie Limited,Lindsay & Mckenzie Pty. Limited,Lindsay'S Target Pty. Limited,Target Australia Pty. Ltd."
comp_17599,627042353,Target Holdings Pty Ltd
comp_17600,154382386,"Expresspak Pty Ltd,The Workwear Group Holding Pty Ltd"
comp_17601,002534278,Ucone Pty Ltd
comp_17602,008673363,"Bunning Timber Holdings Ltd,Bunnings Limited,Wesfarmers Bunnings Limited"
comp_17605,627042308,Wesfarmers Department Stores Holdings Pty Ltd
comp_17606,008741160,"Reynolds Down Pty. Ltd.,Thai And Asian Agencies Pty. Ltd.,Wesfarmers Fertilizers Pty Ltd"
comp_17607,137253528,Wesfarmers Industrial And Safety Pty Ltd
comp_17608,008679543,Wesfarmers Kleenheat Gas Pty Ltd
comp_17609,008984049,"Tatnaki Limited,Tatnaki Pty. Limited,Wesfarmers Limited"
comp_17610,633981414,Wesfarmers Online Retail Holdings Pty Ltd
comp_17611,126199022,"Cobico Pty Ltd,Wesfarmers Retail Holdings Pty Ltd"
comp_17612,651355501,Wfm Investments Pty Ltd
comp_17613,099455277,Koolan Iron Ore Pty Ltd
comp_17614,074575885,"Mount Gibson Iron Limited,Mount Gibson Iron Nl,Mount Gibson Mining Limited"
comp_17616,153652594,Sime Darby Industrial Australia Pty Ltd
comp_17617,136719394,"Darren Farrelly Pty Ltd,Farrelly Construction Services Pty Ltd"
comp_17618,009799455,"Bligh Oil & Minerals N.L.,Horizon Oil Limited,Horizon Oil N.L."
comp_17619,137901805,"Lucas Civil Pty Ltd,Lucas Mining & Civil Pty Ltd,Lucas Total Contract Solutions Pty Ltd"
comp_17620,095441080,Australasian Solvents And Chemicals Company Pty. Ltd.
comp_17621,131210001,Wicet Holdings Pty Limited
comp_17622,601002199,Wicet Services Pty. Ltd.
comp_17623,131210038,Wiggins Island Coal Export Terminal Pty Limited
comp_17624,152029555,Comiskey Mining Services Pty Ltd
comp_17626,008495574,"Ernest Henry Mining Pty Ltd,Savage Exploration Pty. Ltd."
comp_17628,152727663,Mt Rawdon Operations Pty Ltd
comp_17630,098744088,Dendrobium Coal Pty Ltd
comp_17631,099830476,Endeavour Coal Pty Limited
comp_17632,004618491,Groote Eylandt Mining Company Proprietary Limited
comp_17633,093857286,"Illawarra Coal Holdings Pty Ltd,Lidbro Pty Limited,Metcoal Holdings (Qld) Pty Ltd"
comp_17634,003996370,"Bhp - Steel Coal Terminal Management Proprietary Limited,Illawarra Services Proprietary Limited,Silkgood Pty. Limited"
comp_17636,088336976,"Bhp Billiton Australia Investment 3 Pty Ltd,Billiton Australia Investment 3 Pty Ltd,South32 Australia Investment 3 Pty Ltd"
comp_17637,125530967,"Bhp Billiton Cannington Pty Ltd,Bhp Billiton Energy Coal Investments Pty Ltd,Bhp Billiton Olympic Dam Uranium Pty Ltd,South32 Cannington Proprietary Limited"
comp_17638,601343202,"Bhp Billiton Corporate Overheads Pty Ltd,South32 Group Operations Pty Ltd"
comp_17639,601444704,"Bhp Billiton International Investment Holdings Pty Ltd,South32 International Investment Holdings Proprietary Limited"
comp_17640,601344709,"Bhp Billiton Treasury Limited,South32 Treasury Limited"
comp_17641,126396852,"On Site Rentals & Access Group Pty Ltd,Onsite Rental Group Limited,Onsite Rental Group Pty Ltd"
comp_17642,096170295,"Amplitude Energy Limited,Cooper Energy Limited,Cooper Energy Nl"
comp_17643,001646331,"Australia Pacific Lng Limited,Australia Pacific Lng Pty Limited,Oil Company Of Australia Limited,Oil Company Of Australia N L,Origin Energy Csg Limited"
comp_17644,136613075,"A.C.N. 136 613 075 Pty Ltd,Fqm Australia Holdings Pty Ltd"
comp_17645,135761465,"A.C.N. 135 761 465 Pty Ltd,Fqm Australia Nickel Pty Ltd"
comp_17646,004496128,"Amari Metals Australia Pty Ltd,Atlas Speciality Metals Pty Ltd,Atlas Specialty Metals Pty Ltd,Atlas Steels (Australia) Pty. Limited"
comp_17647,079889268,"Qanp Pty Ltd,Queensland Nitrates Pty Ltd"
comp_17648,621625769,"Cq Field Mining Services Pty Ltd,Fms Group Operations Pty Ltd"
comp_17649,630411424,Underground Construction Alliance Pty Ltd
comp_17650,160296462,Mitsui & Co. Mineral Resources Development Pty Ltd
comp_17651,129142516,Byrnecut Australia Pty Ltd
comp_17652,144682413,"Action Drill & Blast Pty Ltd,Nrw Drill & Blast Pty Ltd"
comp_17653,611036689,"A.C.N. 611 036 689 Pty Ltd,Diab Engineering Pty Ltd"
comp_17654,149964045,"Primero Group Limited,Primero Group Pty Ltd"
comp_17655,107724274,"A.C.N. 107 724 274 Pty Ltd,Promac Rental & Sales Pty Ltd,Promac Sales Pty Ltd,Rcr Mining Technologies Pty Ltd"
comp_17657,007437783,"Mittwell Energy Resources Pty. Ltd.,Second Santessa Pty. Ltd."
comp_17658,129428155,Hep Australia Holdings Pty Ltd
comp_17659,000158305,Bisley & Co Pty Ltd
comp_17660,050137972,"Citic Australia Coal Pty Ltd,Ciwa Resources Pty. Limited,Sorok Pty. Ltd."
comp_17661,067547442,"Citic Australia Coppabella Pty Ltd,Citic Australia Resources Pty Limited"
comp_17663,107652817,Citic Resources Australia Pty Ltd
comp_17664,603950778,"Ca Steel Products Pty Ltd,Citic Australia Steel Products Pty Ltd,Crh Trading Pty Ltd"
comp_17665,050157456,Mitsui Iron Ore Corporation Pty. Ltd.
comp_17666,164171448,Mitsui & Co. Iron Ore Exploration & Mining Pty. Ltd.
comp_17667,008702761,"Mitsui-C. Itoh Iron Pty Ltd,Mitsui-Itochu Iron Pty Ltd"
comp_17668,063780021,Ryowa Development Ii Pty. Limited
comp_17669,011040421,Ryowa Development Pty. Ltd.
comp_17671,067959666,"Komatsu Australia Corporate Finance Pty Ltd,Ns Komatsu Corporate Finance Pty Ltd.,Ns Komatsu Finance Pty Ltd"
comp_17672,053514739,"Komatsu Australia Pty Ltd,Komatsu Marketing Support Australia Pty Ltd,Ns Komatsu Pty. Ltd."
comp_17673,632805862,"Abb Power Grids Australia Holdings Pty Ltd,Abb Power Grids Australia Pty Limited,Hitachi Energy Australia Holdings Pty Ltd"
comp_17674,096412752,"Arcanelle Pty Limited,Bm Alliance Coal Operations Pty Limited,Bma Coal Operations Pty Limited"
comp_17675,147657074,Icra Mc Pty Ltd
comp_17676,106260593,Icra Oc Pty Ltd
comp_17677,168776421,Im Iron Holding Pty Ltd
comp_17678,000192790,"C Itoh & Co (Aust) Ltd,C Itoh & Co (Aust) Pty Ltd,C. Itoh & Co (Aust.) Pty Ltd,Itochu Australia Ltd."
comp_17679,134669408,"Imea Exploration And Development Of Australia Pty Ltd,Itochu Iron Ore Australia Pty Ltd"
comp_17680,009256259,"Ci Minerals Australia Pty. Ltd.,Itochu Minerals & Energy Of Australia Pty Ltd,Rinten Pty Ltd"
comp_17681,077953827,"Itochu Pipe Management Australia Pty. Ltd.,Itochu Pipe Management Pty Ltd,Marubeni-Itochu Tubulars Oceania Pty Ltd"
comp_17682,002017209,J.C.D. Australia Pty.Ltd.
comp_17684,002373588,"Comserv (No 1470) Pty Ltd,Mitsui Coal Holdings Pty Ltd,Mitsui Resources Pty. Ltd."
comp_17685,660849114,Rsgx Holdings Pty Ltd
comp_17686,637730511,"Contract Group Pty Ltd,Contract Resources Group Pty Ltd"
comp_17687,008734361,Mitsui Iron Ore Development Pty Ltd
comp_17688,000371497,"Sumitomo Australia Ltd,Sumitomo Australia Pty Ltd,Sumitomo Shoji (Australia) Pty Ltd"
comp_17689,009091070,"Geomart Pty. Ltd.,Wallis Drilling Pty Ltd,Wallis Industries Pty. Ltd."
comp_17690,009592901,"Wallis Drilling Pty Ltd,Wallis Geo-Chemical Drilling Co. Pty. Ltd.,Wallis Industries Pty. Ltd."
comp_17691,667095187,Ior Terminal Holdings Pty Ltd
comp_17692,168760861,"Ior Pty Ltd,Smrm Holdings Pty Ltd"
comp_17693,010595721,"Bhp Australia Coal Limited,Bhp Australia Coal Pty. Ltd.,Bhp Coal Pty Ltd,Bhp-Utah Coal Limited,Utah Development Company Limited,Utah Development Company Limited"
comp_17694,057364315,"Bhp Billiton Energy Coal Australia Pty Ltd,Bhp Energy Coal Australia Pty Ltd,Billiton Coal Australia Pty Limited,Ingwe Australia Pty Ltd,Trans-Natal Australia Pty. Limited"
comp_17695,008700981,"Bhp Billiton Iron Ore Pty. Ltd.,Bhp Iron Ore Ltd,Bhp Iron Ore Pty Ltd,Mt. Newman Mining Co. Pty Limited"
comp_17696,004346972,"Australian Industrial Refactories Limited,Australian Industrial Refactories Proprietary Limited,Australian Industrial Refractories Limited,Bhp Billiton Lonsdale Investments Pty Ltd,Bhp Lonsdale Investments Pty Ltd,Bhp Refractories Limited,Bhp Refractories Pty. Ltd."
comp_17697,125531017,"Bhp Billiton Metcoal Holdings Pty Ltd,Bhp Billiton Olympic Dam Copper Pty Ltd,Bhp Metcoal Holdings Pty Ltd"
comp_17698,005744025,Bhp Minerals Holdings Proprietary Limited
comp_17699,007835761,"Bhp Billiton Olympic Dam Corporation Pty Ltd,Bhp Olympic Dam Corporation Pty Ltd,Foxground Pty. Ltd,Roxby Mining Corporation Pty. Ltd.,Wmc (Olympic Dam Corporation) Pty. Ltd."
comp_17700,098876825,Bhp Queensland Coal Investments Pty Ltd
comp_17701,010506073,"Bhp Queensland Coal Limited,General Electric Minerals, Inc.,Utah Queensland Coal Limited"
comp_17702,000154067,"Bhp Titanium Minerals Pty Ltd,Mineral Deposits Ltd,Mineral Deposits Pty Ltd"
comp_17703,618909112,Carrapateena Pty Ltd
comp_17704,062894464,"Coal Operations Australia Limited,Hunter Valley Energy Coal Limited,Hunter Valley Energy Coal Pty Ltd"
comp_17706,149626255,"First Orchid Pty. Ltd.,Oz Minerals Carrapateena Pty Ltd"
comp_17707,091546691,"Minex (Sa) Pty Ltd,Oxiana Prominent Hill Operations Pty Ltd,Oz Minerals Prominent Hill Operations Pty Ltd"
comp_17708,091504497,"Minotaur Exploration Pty Ltd,Minotaur Resources Ltd,Oxiana Prominent Hill Pty Ltd,Oz Minerals Prominent Hill Pty Ltd"
comp_17709,004104134,"B.H.P Nominees Proprietary Limited,B.H.P. By-Products Pty. Ltd.,The Broken Hill Proprietary Company Pty Ltd"
comp_17711,063853903,Mm Resources Pty. Ltd.
comp_17712,050275020,"Calbah Industries Pty. Ltd.,Pentdale Pty. Ltd."
comp_17713,607340189,"Batchfire Resources Pty Ltd,Regal Start Pty Ltd"
comp_17714,000051696,"Boral Ltd,Origin Energy Limited"
comp_17715,000086706,"Atlas Copco Australia Pty Ltd,Epiroc Australia Pty Ltd"
comp_17716,000449990,"Ecolab Pty Ltd,Economics Laboratory Pty Ltd,Soilax Pty Ltd"
comp_17717,008437867,"Badocol Chemicals Limited,Badocol Chemicals Pty. Limited,Basf Australia (Mfg) Pty. Limited,Basf Australia Ltd."
comp_17718,001342329,Sika Australia Pty Ltd
comp_17719,164517104,Pon Holding Australia Pty Ltd
comp_17720,002172018,"Australian Agribusiness Pty Limited,I P J Services Pty,I P J Services Pty Limited,Wass Management Pty Limited"
comp_17722,107976250,"Lina Rio Pty Ltd,Quality Logistic Services Australia Pty Ltd"
comp_17723,644038433,Bu12 Australia Pty. Ltd.
comp_17724,644038648,Bu13 Australia Pty. Ltd.
comp_17725,655024963,Prism Darwin Pipeline Pty Ltd
comp_17727,009372703,Ensign Holdings Pty Ltd
comp_17728,000385704,"Ensign Australia Pty Limited,O.D. & E. Pty. Limited,Oil Drilling & Exploration (N.T.) Pty Ltd"
comp_17729,130065682,Kogas Australia Pty Ltd
comp_17730,154922166,Kogas Prelude Pty Ltd
comp_17731,126720732,Kansai Electric Power Australia Pty Ltd
comp_17732,601296226,Kansai Electric Power Holdings Australia Pty Ltd
comp_17733,601297876,Kansai Electric Power Ichthys E&P Pty Ltd
comp_17734,601299110,Kansai Electric Power Ichthys Pty Ltd
comp_17735,098079344,"Chevron Australia Holdings Pty Ltd,Chevrontexaco Australia Holdings Pty Ltd"
comp_17738,098385285,"Gfl Australia Pty Limited,Gold Fields Australia Pty Limited"
comp_17739,119159625,Normet Asia Pacific Pty. Ltd.
comp_17740,169392876,"Degremont Process Company Pty Ltd,Veolia Water Technologies & Solutions Process Australia Pty Ltd"
comp_17741,100874600,Mitsui Matsushima International Pty. Limited
comp_17743,662776427,Weir Group Pty Ltd
comp_17744,009701802,"Jacques (Q'Land) Pty. Ltd.,Jaques (Q'Land) Pty. Ltd.,Mining & Quarrying Machinery Ltd.,Mining & Quarrying Machinery Pty. Ltd.,Peko-Wallsend Metals Limited,Warman International Ltd.,Weir Minerals Australia Ltd,Weir Warman Ltd"
comp_17745,069652866,"Caterpillar Elphinstone Pty. Ltd.,Caterpillar Underground Mining Pty Ltd,Elphinstone Pty. Ltd."
comp_17747,009362565,"Backwell Holdings Pty Ltd,Coronado Curragh Pty Ltd,Wesfarmers Coal Holdings Pty Ltd,Wesfarmers Curragh Pty Ltd,Wesfarmers Lpg Finance Pty Ltd,Wesfarmers Nitrogen Company Pty Ltd"
comp_17748,095450418,Curragh Queensland Mining Pty Ltd
comp_17749,607005685,"A.C.N. 607 005 685 Pty Limited,Duet Edl Pty Limited"
comp_17750,658268912,Edl Holdings Pty Ltd
comp_17751,053410263,"Energy Developments Limited,Energy Developments Pty Limited"
comp_17752,000032128,"Ampol Australia Petroleum Pty Ltd,Ampol Ltd,Ampol Petroleum Ltd,Australian Petroleum Pty Ltd,Caltex Australia Petroleum Pty Ltd"
comp_17753,004201307,"Ampol Limited,California Asphalt Products Limited,California Asphalt Products Proprietary Limited,Caltex Australia Limited,Caltex Securities (Australia) Limited"
comp_17754,005632860,"Ampol Petroleum Distributors Pty Ltd,Caltex Petroleum Distributors Pty Ltd,Caltex Petroleum Services Pty Ltd,The Australian Tanker Company Pty. Ltd."
comp_17755,000175342,"Ampol Property Development Pty Ltd,Ampol Retail Pty Ltd,Australian Petroleum Pty Limited,Calstores Pty Ltd,Caltex Stores Pty Ltd,Oasis Convenience Stores Pty Ltd,Tara Investments Pty Ltd"
comp_17756,077897440,"Australian Worldwide Exploration Limited,Australian Worldwide Exploration Nl,Awe Limited,Awe Pty Ltd,Kipper Nl,Mitsui E&P Australia Holdings Pty Ltd"
comp_17757,636736199,"Conocophillips Australia 2019 Pty Ltd,Conocophillips Australia Investments Pty Ltd"
comp_17758,132823173,"Conocophillips Australia Csg Pty Ltd,Conocophillips Australia Pacific Lng Pty Ltd"
comp_17759,102991551,Bp Australia Investments Pty Ltd
comp_17760,647117762,Castrol Holdings Australia Pty Ltd
comp_17761,000964278,"General Superintendence Company Pty Ltd,Sgs Australia Pty Ltd,Supervise - Sheen Laboratories Pty Ltd"
comp_17763,643302032,"Dalrymple Bay Infrastructure Limited,Emerald Infrastructure Group Limited"
comp_17764,614712364,Allnex Australia Holding Pty Ltd
comp_17765,000045572,"A.C. Hatrick Chemicals Pty Ltd,Allnex Resins Australia Pty Ltd,Nuplex Industries (Aust) Pty Limited,Nuplex Industries Pty Ltd,Nuplex Resins (Aust) Pty Limited"
comp_17766,608241121,"Capricorn Copper Holdings Pty Ltd,Lighthouse Minerals Holdings Pty Ltd"
comp_17767,120845990,Golden Grove Holdings Pty Ltd
comp_17768,656098921,"Inpex New Business Energy Australia Pty Ltd,Inpex New Energy Business Australia Pty Ltd"
comp_17769,158341612,Pe Wheatstone Pty Ltd
comp_17771,093424349,"Dsi Underground Australia Pty Limited,Dywidag Systems International Australia Pty. Limited,Dywidag-Systems International Pty Limited"
comp_17772,131546631,Fero Reinforcing Pty Ltd
comp_17773,611342913,Ntx Australia Pty Ltd
comp_17774,000362210,Sandvik Australia Pty Ltd
comp_17775,161934176,"Sandvik Credit Pty Ltd,Sandvik Financial Services Pty Ltd"
comp_17776,003771382,"Eimco Australia Pty Limited,Mayglen Pty. Limited,Sandvik Mining And Construction Australia Pty Ltd,Sandvik Tamrock Pty Ltd,Tamcorp Australia Pty Limited,Tampella Australia Pty. Limited,Tamrock Pty Ltd"
comp_17777,003337442,"Carboloy Australia Pty Ltd,Nagamis Pty Ltd,Seco Tools Australia Pty Limited"
comp_17779,060295696,"Northpeak Holdings Pty Ltd,Tricon Drilling Solutions Pty Ltd"
comp_17780,154820130,Peabody Australia Holdco Pty Ltd
comp_17781,007700352,"Centamin Egypt Limited,Centamin Limited,Centamin Nl"
comp_17782,062135728,Pharaoh Gold Mines Nl
comp_17783,002487096,"Wurth Australia Pty Ltd,Wurth Fasteners Pty Ltd"
comp_17784,009221505,"Bhp Gold Mines Limited,Newcrest Mining (W.A.) Limited,Newcrest Operations Limited,Newmont Nol Pty Limited"
comp_17787,091683457,"Growth Asia (Australia) Pty Ltd,Growth Steel Australia Pty Ltd"
comp_17788,628184323,Marnco Pty Ltd
comp_17789,063778996,"Slma No. 2 Pty Ltd,Southern Cross Aluminium Pty Ltd"
comp_17790,063779028,"Slma. Gps Pty Ltd,Southern Cross Gps Pty Ltd"
comp_17791,113447313,"Ns Boggabri Pty Limited,Ns Carborough Downs Pty Limited"
comp_17792,147288131,Ns Moranbah North Pty Ltd
comp_17793,109074115,Thermo Electron Australia Pty Limited
comp_17794,659748133,Lh Holdings No.2 Pty Ltd
comp_17795,009103422,"Diamond Producers Of Australia Pty. Limited,Gps Power Pty. Limited,Gps Power Pty. Limited (Formerly Incorporated In  Wa)"
comp_17796,007726909,"Adbri Concrete And Quarries Sa Pty Ltd,Southern Quarries Pty. Ltd."
comp_17797,007596018,"Adbri Limited,Adbri Pty Limited,Adelaide Brighton Cement Holdings Ltd.,Adelaide Brighton Cement Limited,Adelaide Brighton Ltd.,Adelaide Cement Holdings Limited"
comp_17798,055701034,"Abc Precast Concrete Pty. Ltd.,Adbri Masonry Group Pty Ltd,C & M Brick (Melbourne) Pty. Limited,C & M Brick Pty Ltd"
comp_17799,007870199,Adelaide Brighton Cement Limited
comp_17800,008673470,"Cockburn Cement Limited,Cockburn Cement Pty. Limited"
comp_17801,070100702,"Hy-Tec Industries Pty Ltd,Sutome Pty. Limited"
comp_17802,082015450,Premier Resources Limited
comp_17803,007558894,Screenings Proprietary Limited
comp_17804,007870402,"Murray View Irrigation Company Proprietary Limited,Southern Quarries Holdings Pty Ltd"
comp_17805,003638435,H.B. Fuller Company Australia Pty Limited
comp_17836,118934062,Cnooc Australia E & P Pty Ltd
comp_17837,605732689,"Cnooc Australia International Holdings Private Limited,Cnooc Singapore Private Limited"
comp_17838,103548867,Cnooc Nws Private Limited
comp_17839,621530603,Ox Mountain Limited
comp_17840,652882730,Rsk Environment Australia Pty Ltd
comp_17841,010186393,Bligh Coal Limited
comp_17842,152417260,Kyushu Electric Australia Pty Ltd
comp_17844,099963354,"Power Proving Services Pty Ltd,Uon Pty Ltd"
comp_17845,115650649,"Dyno Nobel Ammonia Pty Ltd,Dyno Nobel Moranbah Pty Ltd"
comp_17847,103709155,"Incitec Fertilisers Operations Pty Ltd,Incitec Fertilizers Limited,Incitec Fertilizers Pty Limited,Project Ceres Pty Ltd"
comp_17849,004936850,"Incitec Pivot Fertilisers Limited,Queensland Phosphate Limited,Queensland Phosphate Pty. Limited,Southern Cross Fertilisers Pty Ltd,Southern Cross Operations Limited,Wmc Fertilizers Ltd,Wmc Fertilizers Pty Ltd"
comp_17853,123543699,Linkforce Engineering Pty Ltd
comp_17854,643949295,Linkforce Equipment Hire Pty Ltd
comp_17855,623671189,Linkforce Field Services Pty Ltd
comp_17856,615813039,Linkforce Industrial Services Pty Ltd
comp_17857,611966440,Linkforce Maintenance Services Pty Ltd
comp_17858,630985125,Linkforce Procurement Pty Ltd
comp_17859,154587309,Linkforce Projects Pty Ltd
comp_17860,631066692,Linkforce Shared Services Pty Ltd
comp_17861,615813020,Linkforce Site Services Pty Ltd
comp_17862,098640629,Nighthawk Nominees Pty Ltd
comp_17863,122348412,"Custom Mining (Middlemount) Pty Ltd,Custom Mining Holdings Pty Ltd,Middlemount Coal Pty Ltd"
comp_17865,626773911,Fes Coal Pty Ltd
comp_17866,612348222,"Fircroft Technical Services Australia Pty Limited,Okr Technical Services Australia Pty Ltd"
comp_17867,150149643,One Key Holdings Pty Ltd
comp_17868,141650259,"One Key Resources Pty Ltd,Triple H Mining Services Pty Ltd"
comp_17869,154483682,Orbinox Pty Ltd
comp_17872,055274514,"Energy Power Systems Australia Pty. Limited.,Zenofin Pty. Ltd."
comp_17873,136365001,Edna May Operations Pty Ltd
comp_17874,151023040,Vantage Fuels Pty Ltd
comp_17876,010402990,"Central Queensland Mining Supplies Pty. Ltd.,Cqms Razer Pty Ltd,Hancut Pty Limited"
comp_17877,114838630,"Sims Co Limited,Sims Group Limited,Sims Limited,Sims Metal Management Limited"
comp_17878,100105388,"Geraldton Bulk Handling Pty Ltd,Tallering Peak Iron Pty Ltd"
comp_17879,167744578,Vitrinite Pty Ltd
comp_17880,060283089,"Chem Pack Pty. Ltd,Dgl Manufacturing Australia Pty Ltd"
comp_17883,008747500,Coogee Chemicals Pty Ltd
comp_17886,004117828,"Ici Australia Operations Proprietary Limited,Nobel (Australasia) Limited,Nobel (Australasia) Proprietary Limited,Orica Australia Pty Ltd"
comp_17887,009781257,"Ici Australia Investments Proprietary Limited,Orica Investments Pty Ltd"
