companyID:ID,name:string,Ticker:string,ACN:int,Market Cap:float,Revenue:Y:float,Tot Assets:Y:float,Number of Employees:LF:int,Company Description:string,Linkedin_empCount:int,Linkedin_Followers:int
comp_21025,GBI Mining Intelligence,,,,,,,Real Data No Speculation r n r nGBI is a mining consultant specialising in mining equipment productivity We maintain the only significant database of mining equipment performance in the world We use worldwide mining equipment productivity and reliability data benchmarking and analytics to r n r nEnsure real targets are set r nEnsure operating costs are minimised r nDe risk your mine r n r nKnowledge is valuable r n r nJust as a smart consumer researches analyses and compares information on goods as minor as a mobile phone an astute mining operator shouldn t select mining equipment nor establish performance expectations based on information gleaned from glossy brochures or flashy websites To de risk your decision making establish achievable targets and ensure operating costs are minimised you need industry data on the productivity and reliability of your makes and models r n r nGBI Services include r n1 Business Improvement r n2 Benchmarking Reference Class Forecasting Best Practice Analysis r n3 Gap analysis r n4 Analytics r n5 Training and Development r n6 Periodic Reporting r n r n Without data you are just acting on opinions,4,1547
comp_21026,GBL Process Pty Ltd,,151947241,,,,,GBL Process is a service and equipment provider specialised in filtration and solid liquid separation We provide  DrM DrM Fundabac and Contibac Filters n Tecnicas Hidraulicas TH Filter Presses n AKW A V Hydrocyclones and Separation Equipment n Test work and Consulting As filtration experts we assist you with any solid liquid separation problem and requirement and provide specialist and unique equipment with proven advantages Our expertise is unique and trusted,2,147
comp_21027,GBS Gold Australia Pty Ltd,,,,,,,GBS Gold Australia Pty Ltd is a mining metals company based out of 9Colin St West Perth Western Australia Australia,0,14
comp_21028,GCG Health Safety Hygiene,,,,,,,GCG Health Safety Hygiene is an emerging health safety and hygiene consulting firm that provides professional occupational health safety and hygiene services The company began trading as of July 2005 and has grown from a sole trader entity to a larger national consulting group with offices in Perth Brisbane and Townsville r n r nGCG aims to be known for its quality commitment and honest advice regarding health safety and hygiene from peers clients and industry bodies r n r nGCG is proud of the work that the company has done to date and will continue to provide great service to all industries and lead the way in helping businesses improve their health and safety performance,68,1334
comp_21029,GDS Geologging,,,,,,,Wireline Services nGeophysical Borehole Logging nDownhole Telemetry nDownhole Geophysics nSurface Geophysics,2,19
comp_21030,GDT Lining,,,,,,,GDT LINING was established in 1990 and has become experts in all aspects of the lining industry We have the capacity and knowledge to provide a design to installation service which is backed up by our QUALITY ASSURANCE GDT Lining has worked Australia wide and in Papua New Guinea Our clients include local government mining companies agricultural and aquaculture companies Contact Us today to discuss your project,4,0
comp_21031,GEARS Mining,,,,,,,GEARS Mining offers clients all over the globe a complete grinding equipment sales and maintenance service as well as a specialised relining support operation r nWe re passionate about helping clients reduce their downtime during shutdowns and be more productive by being a single source supplier for all their grinding equipment maintenance and spare parts r n r nWhether it be your Liner Handler Inching Drive Mill Lube System or Liner Bolt Removal Tool GEARS Mining is able to provide world class technicians and advice to ensure your system is running at its optimum GEARS Mining are able to maintain and supply spare parts for all the big OEM suppliers of grinding equipment including RME McClellan or PAR Liner Handlers and Liner Bolt removal tools Abacus Inching Drives and Hytorc and Norbar torque tools,8,0
comp_21032,GEE Australia Consulting,,,,,,,GEE Project Consulting Pty Ltd is an associated company in the GEE Project Consulting Group  GEE has grown from a small successful consulting company in Australia in 1984 to what now is widely recognized as one of the prominent staffing consulting and project management companies for major engineering and industrial construction projects  GEE offers highly professional consulting management and personnel supply services to Project Owners PMC and EPC management companies for major construction projects especially in six industry sectors Mining Oil Gas Petrochemical Energy Infrastructure and Environment Water Management GEE draws on unique and deep experience for many decades of participation in large projects throughout Australia East Asia and South Asia where GEE has gained a leading reputation as an experienced client focused supplier of highly quality services GEE Australia has offices in Perth Brisbane Newcastle and Adelaide GEE has recruitment agency licences in those states where required  Driven by local management teams and systems whilst supported by International policies processes and standards GEE has the capability to ensure desired outcomes for service deliverables into your organisation s projects and operations of all sizes  The services GEE provides include n Staffing Services n Staffing Recruitment Services n Managed Solutions Services n Mobility Visa Services n Payroll Services and Contractor management Care n Consulting Services n Engineering Construction Consulting n Safety Consulting n Environmental Consulting n Site Contamination Consulting n Sewage Treatment Consulting n HR Consulting n ICT Consulting n Management Services n Factory Construction Management n Mechanical Vehicle Electrical Maintenance n Camp Services Management n Safety Management,0,0
comp_21033,GELITA AUSTRALIA PTY LTD,,10597,,,,,GELITA AUSTRALIA PTY LTD is a mining metals company based out of 50 Flood Rd Josephville Via Beaudesert Queensland Australia,2,30
comp_21034,GEM Geophysics,,,,,,,GEM Geophysics have been conducting geophysical surveys for mineral and resource exploration companies since 2003 Based in Perth Western Australia GEM operate in remote locations across Australia and internationally With well trained and experienced personnel GEM Geophysics offers safety focused surveys that run on time and on budget,6,43
comp_21035,GEM Projects Pty Ltd,,,,,,,GEM Projects Pty Ltd has been providing world class project management and innovative engineering services to the mining agricultural and transport tunnel sectors for the last 30 years Our company possesses expert knowledge and extensive experience in managing large engineering projects Australia wide and offers a broad range of pioneering services including  Mechanical engineering n Materials handling n Project management n Feasibility studies Our cutting edge mining techniques ensure GEM Projects remains at the forefront of our industry for cost effective and high grade grouting and flowable fill services including  Flyash backfill n Pre Driven Recovery Roadways n Oxidation control n Coal reject Backfill Our Managing Director Tim Gilroy is a highly experienced engineer and project manager with advanced level qualifications including  Bachelors Mechanical Engineering n Master of Engineering Bulk Solids Engineering n MBA Project Management With over 3 decades project management and engineering experience Tim has successfully run complex projects for a variety of large clients such as  BHP n Anglo American n Xstrata n Abigroup n Idemitsu GEM Projects ensures total compliance and adherence to all safety environmental and quality standards Our focus on innovation drives continuous improvement processes to deliver first class project management and engineering services to our clients,0,0
